Date, Close/Last, Volume, Open, High, Low
04/26/2011, 1503.5, 130865, 1507.2, 1508.5, 1492
04/25/2011, 1509.1, 116925, 1504, 1519.2, 1502.2
04/21/2011, 1503.8, 109456, 1501.8, 1509.6, 1500.4
04/20/2011, 1498.9, 135230, 1496.1, 1506.5, 1493.8
04/19/2011, 1495.1, 121179, 1492.8, 1500.5, 1488.2
04/18/2011, 1492.9, 186092, 1487, 1498.6, 1477.8
04/15/2011, 1486, 129043, 1475, 1489.1, 1472.2
04/14/2011, 1472.4, 144798, 1464, 1475.2, 1464
04/13/2011, 1455.6, 106654, 1459.9, 1463.7, 1452
04/12/2011, 1453.6, 170438, 1466.8, 1466.8, 1447
04/11/2011, 1468.1, 102124, 1468.5, 1478, 1460.2
04/08/2011, 1474.1, 109041, 1471.4, 1476.2, 1457.7
04/07/2011, 1459.3, 101916, 1463.8, 1463.8, 1457.5
04/06/2011, 1458.5, 115608, 1467, 1463.7, 1455.1
04/05/2011, 1452.5, 149302, 1436, 1456.9, 1432.6
04/04/2011, 1433, 77128, 1440, 1440.3, 1429.1
04/01/2011, 1428.9, 155846, 1421.5, 1437.8, 1413.5
03/31/2011, 1439.9, 114136, 1438, 1441, 1421.7
03/30/2011, 1424.9, 149148, 1430, 1431.7, 1413.1
03/29/2011, 1417.5, 116695, 1418, 1424.7, 1412.1
03/28/2011, 1421.3, 97394, 1430, 1433.3, 1411.5
03/25/2011, 1426.2, 170044, 1433.5, 1438.1, 1422
03/24/2011, 1434.9, 163487, 1440, 1448.6, 1423.7
03/23/2011, 1438, 114361, 1438, 1441.2, 1425.8
03/22/2011, 1427.6, 106802, 1423.2, 1432.3, 1419.5
03/21/2011, 1426.4, 113333, 1433.5, 1435.1, 1423.5
03/18/2011, 1416.1, 123402, 1417.5, 1424.1, 1402.2
03/17/2011, 1404.2, 101459, 1398, 1405.4, 1386.8
03/16/2011, 1396.1, 137590, 1398, 1406.6, 1392.3
03/15/2011, 1392.8, 224357, 1386.5, 1429, 1380.7
03/14/2011, 1424.9, 99942, 1430, 1433.5, 1418.2
03/11/2011, 1421.8, 155796, 1410.8, 1424.6, 1404.8
03/10/2011, 1412.5, 183484, 1421.8, 1431.8, 1403
03/09/2011, 1429.6, 112858, 1434, 1436.8, 1423.2
03/08/2011, 1427.2, 115103, 1425.5, 1437.2, 1423.6
03/07/2011, 1434.5, 152979, 1443.5, 1445.7, 1428.3
03/04/2011, 1428.6, 130176, 1424, 1432.8, 1413.8
03/03/2011, 1416.4, 182347, 1423, 1436.9, 1410.6
03/02/2011, 1437.7, 137937, 1436, 1441, 1428.2
03/01/2011, 1431.2, 148915, 1421.8, 1433.4, 1420.8
02/28/2011, 1409.9, 104629, 1411.7, 1417, 1405.2
02/25/2011, 1409.3, 109650, 1407.5, 1412.4, 1400.1
02/24/2011, 1415.8, 169630, 1415, 1418.8, 1392.2
02/23/2011, 1414, 134786, 1406, 1417.3, 1396
02/22/2011, 1401.1, 206459, 1403, 1411.5, 1390.1
02/18/2011, 1388.6, 103320, 1383.8, 1392.6, 1382
02/17/2011, 1385.1, 87555, 1381, 1385.4, 1374.6
02/16/2011, 1375.1, 123348, 1372, 1382.7, 1368.3
